DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
ET201900000162,ETGE81FL,ET,2019,162,ET2019DHS,139.3619385,157.15242,172.5493317,317.1150818,320.0649109,33.53136826,29.09055901,32.12580872,27.45295334,31.19332123,32.07969666,31.52173615,32.24066925,31.21605301,31.75318909,14.71063423,14.3208046,13.88771725,14.15606213,13.70280743,7,1123.710938,0.367297292,0.365141958,0.348199159,0.381278723,0.393002898,0.003883102,0.002462384,7.52E-05,0.001216725,0.005056424,21.5661068,8,0,0.031522661,0.011329443,0.150267035,0.295689315,0.226019934,24.4489212,24.26218033,24.93763924,24.71274757,24.77750778,5.67902422,11.83100033,6.927409172,0.003729658,1.442246675,0.169509009,0.22798565,0.14696978,0.049664691,0.116855793,0.043940753,0.104167767,0.06171982,0.01963448,0.052137826,29.58362198,29.79675865,29.85138893,30.0525322,29.11756325,22.20544052,22.60752296,22.88087463,22.9495945,22.24085617,14.87298965,15.47595501,15.96367264,15.89647102,15.41475677,0,16.81814384,17.00262642,17.63460732,18.20944405,17.80182648,3.824247837,3.797916651,3.706221104,3.840436935,3.757928371,128.2322693,110.4835205,119.0653534,105.4313354,117.2222672,1811.402466,1540.883545,1607.543579,1751.698364,1614.807007,20.87030792,22.44971848,27.13355827,28.28985786,26.06357002,22.61875153,21.20381165,21.33912277,21.28486061,21.30141068,20.74030304,20.08830452,95.51171875,36.38040543,34.6820488,39.6067276,64.97154999,62.96333313,701.4262695,820.0874634,950.0650024,1092.546021,1246.392334,33.21591949,38.83509827,44.9901619,51.73732758,59.02268982,6.879422665,7.205456734,7.303018093,8.342205048,6.774105549
ET201900000163,ETGE81FL,ET,2019,163,ET2019DHS,1545.971802,1481.953613,1388.36084,2215.306641,2470.377686,34.32208633,30.28330612,33.31136703,28.85243225,32.10808945,31.88594627,32.38409805,33.13406372,32.16562653,32.78886032,14.46970558,14.01475716,13.57278633,13.88901997,13.38841152,7,1468.806641,0.3267892,0.289691508,0.270711094,0.307523429,0.302085191,0,0,0,0,0,15.94597721,8,0,0.030463388,0.010182398,0.132020801,0.263060093,0.209996387,24.42238808,24.73840332,25.59916687,25.05833435,25.39435577,38.75577927,29.21331596,82.68360138,0.009418172,41.72820282,0.116421103,0.198542312,0.102456458,0.032379203,0.077130549,0.03831682,0.091086246,0.043016452,0.012819695,0.035325292,29.33810806,29.54066849,29.60573006,29.82413101,28.85538292,22.07838631,22.50112915,22.78915024,22.85590172,22.13980103,14.86840343,15.52591228,16.03294373,15.93511391,15.4669714,0,16.95882988,17.09270859,18.06427002,17.95104027,17.99984932,3.74344635,3.746658087,3.660243034,3.783246517,3.706293344,128.4829102,113.4611969,121.9276962,109.1558609,119.0019989,1552.921021,1360.586792,1384.190918,1624.610962,1483.899292,21.07880592,21.97337151,24.48829842,26.23679543,23.80706215,21.38055229,19.91782951,19.96260834,20.04859924,20.28744507,20.20910645,19.79057312,92.15039063,399.9743347,312.9130554,311.4848633,433.6647339,464.1158142,554.8553467,648.7209473,751.538269,864.2462769,985.9446411,26.24578476,30.68581772,35.54928589,40.88060379,46.63718414,6.905959129,7.272912502,7.393142223,8.229387283,6.895095348
ET201900000164,ETGE81FL,ET,2019,164,ET2019DHS,319.6304016,290.4524536,386.9091797,522.7461548,591.8197021,35.32098007,32.07249451,34.09828186,30.43104172,33.84614563,27.74637604,28.06716537,28.94628525,28.16877365,28.24386597,14.15120125,13.64875603,13.176548,13.57165909,12.99984074,7,1558.810547,0.404513121,0.36566934,0.334384024,0.365389466,0.389247,0,0,0,0,0,39.7833786,9,0,0.018752616,0.009457597,0.103105351,0.204477027,0.141882569,22.62251282,23.29381371,23.78053856,23.56255913,23.53030014,26.50801659,22.81560898,89.32385254,0.001338805,36.81229019,0.138036966,0.36159268,0.272177905,0.102721035,0.216681331,0.083799168,0.197684094,0.127886787,0.042288922,0.110868268,29.109375,29.30169296,29.35209846,29.61244392,28.61903954,22.00876808,22.45216942,22.72686768,22.80944633,22.09377861,14.95817471,15.65293789,16.17555046,16.04078484,15.6191988,0,17.4986496,18.52046204,18.61479187,18.9563427,18.81673622,3.656481504,3.683868647,3.620167732,3.738802195,3.645486116,129.1505127,118.150856,123.4414978,113.7756348,123.3856506,1621.308594,1452.966187,1401.543457,1454.11084,1512.127197,20.86859703,22.16123009,23.29699707,23.6723938,22.32216454,20.59819031,19.79326057,19.8002739,19.91110039,20.14548302,19.84340096,19.79110336,424.6416016,60.95681763,61.3287468,68.60189056,102.3319321,111.1865921,555.6752319,649.6795654,752.6487427,865.5233154,987.4015503,26.24578476,30.68581963,35.54928589,40.88060379,46.63718414,6.918324471,7.336031437,7.382728577,7.911092281,7.088100433
ET201900000165,ETGE81FL,ET,2019,165,ET2019DHS,3853.923828,4290.814453,5268.408203,6014.006348,6018.995605,34.47063065,29.51799965,32.50744629,27.58120537,31.85019684,32.35002518,32.24895859,32.89540482,32.73409653,32.58765793,14.79822063,14.43926525,13.99474812,14.24515343,13.81906891,7,1079.06543,0.350143313,0.351135433,0.323678136,0.339756131,0.386454254,0.023408564,0.015350115,0.000549769,0.007689525,0.029578993,23.70159721,8,0,0.035623565,0.01126307,0.159251049,0.300049216,0.231365159,24.57144547,24.71404457,25.43356323,25.65049171,25.37466049,6.724740028,12.26840305,6.987082958,0.013547574,2.822640657,0.139785379,0.071375996,0.053984892,0.026453264,0.06359905,0.011679566,0.028911443,0.021779831,0.010464914,0.028670231,29.2066555,29.42268562,29.46458435,29.66534996,28.7432003,21.78414345,22.17580986,22.44239044,22.51846123,21.80775452,14.40843487,14.98342037,15.46983528,15.42019749,14.92413235,0.134073317,16.79286575,17.17913055,17.97172356,18.56688499,18.16166306,3.814641237,3.780555487,3.687876225,3.82744503,3.745543957,131.4930878,111.594429,119.8834381,105.5655365,119.2963104,1784.932495,1548.515503,1549.731567,1732.425171,1617.281128,21.09423447,22.69282722,27.54480934,28.53134346,26.60267067,22.83936691,21.43844795,21.6356411,21.49028015,21.59321594,21.071661,20.21773911,24.75292969,837.6236572,861.4257813,973.0273438,1089.193237,1052.5896,815.6061401,953.583313,1104.718872,1270.393311,1449.283081,38.63939285,45.17607117,52.33612823,60.18496704,68.65988159,6.986150265,7.295514584,7.392850399,8.492100716,6.841692448
ET201900000166,ETGE81FL,ET,2019,166,ET2019DHS,1099.64502,755.2599487,996.8696289,894.3000488,1082.058105,33.87049866,30.59639931,33.50789642,29.2454319,32.27574158,29.64393997,29.70711708,29.69781303,29.08659744,29.13691139,14.26970482,13.80642414,13.38528633,13.71540833,13.18702316,7,1731.447388,0.339710236,0.32091406,0.322173446,0.346525013,0.355568737,0,0,0,0,0,27.66746902,8,0,0.018156148,0.007789272,0.107659921,0.222461566,0.162053093,22.92633629,23.15829849,23.53326416,23.11057281,23.3018055,28.77135086,24.18340302,11.73483181,0.011954363,7.076542854,0.105776034,0.225563765,0.17831257,0.073735639,0.161120564,0.04311759,0.104748107,0.077492796,0.029737497,0.077668414,29.30755234,29.53094673,29.59739685,29.81024361,28.8331604,22.14783096,22.59835052,22.87248421,22.93090248,22.21619034,15.03784752,15.72452259,16.21211052,16.09483528,15.64613724,0,16.2087307,16.6094799,17.36871529,17.13454819,17.4666996,3.730946302,3.74526906,3.671354294,3.786024332,3.699348927,126.3690109,114.5917511,123.0193634,110.7239151,119.3992233,1695.619995,1525.578369,1477.432129,1710.639038,1596.292114,20.26074219,20.92798615,21.83205414,22.56450272,21.31818962,19.71718597,18.78645706,18.83008003,19.00082016,19.2229538,19.16140938,19.08200073,141.0742188,170.4694672,156.7034607,170.9789581,171.896637,199.4206085,281.3004761,328.8884277,381.01474,438.155426,499.8540344,13.29883957,15.54862022,18.01295853,20.71435738,23.63123703,6.875542164,7.303050995,7.41369772,8.237026215,6.954262257
ET201900000167,ETGE81FL,ET,2019,167,ET2019DHS,98.71878052,88.24146271,110.8361359,116.0047684,128.188385,38.05424118,34.06305695,38.04836655,34.46258163,37.98918915,31.88238716,31.30635452,31.34572983,31.1639576,30.87427521,13.43424511,12.85338593,12.41432381,12.8946619,12.22721386,2,1005.896484,0.355107397,0.332735419,0.349851549,0.350976557,0.374482512,0,0,0,0,0,15.60516453,9,0,0.031311683,0.011849727,0.180146396,0.300333947,0.197885379,25.26539803,25.12322998,25.24189758,25.19624901,25.01424408,1.398324251,6.084367275,2.424708843,0.007273363,1.416599751,0.146739051,0.227568969,0.098795958,0.02255352,0.053618576,0.043337297,0.103780255,0.040497467,0.008814703,0.022088189,27.9373703,28.10559845,28.16901016,28.47031212,27.44674492,21.19492149,21.66028595,21.94244766,22.00547028,21.30351639,14.50312519,15.25221348,15.75468731,15.57565117,15.21953201,0,18.64840889,18.94010544,19.13806725,19.22854233,19.15421486,3.5625,3.630078316,3.510546923,3.645182371,3.552734375,135.5682373,123.6515656,133.5705719,125.6223984,134.9654999,1460.443115,1348.878662,1327.875488,1380.752808,1461.477783,22.48626137,25.10534859,27.04992294,27.44072151,24.75196838,22.5705471,21.226717,21.21544838,21.2432785,21.62679672,21.16356087,21.34568024,193.40625,20.6384964,19.08874893,22.20598793,23.28116798,24.66577148,231.883316,271.1113281,314.0803833,361.1829224,412.0427246,10.93420315,12.78395653,14.81011486,17.03118324,19.42942238,7.23605442,7.564049244,7.733463287,8.122512817,7.615364552
ET201900000168,ETGE81FL,ET,2019,168,ET2019DHS,369.5477905,185.9965668,202.5152893,444.2627563,407.6922607,38.044384,33.94815445,37.73094177,34.49188232,38.06934357,31.38276482,31.00270844,31.07703781,31.23413086,30.76293373,13.41633415,12.82022572,12.37340927,12.86980629,12.18980026,2,1012.547852,0.363194317,0.335955679,0.339350224,0.330420375,0.366030633,0,0,0,0,0,15,9,0,0.031525295,0.011841663,0.181993604,0.298756778,0.197436854,25.12830544,25.03159714,25.12633705,25.29953194,24.9007206,1.219740272,6.335444927,2.765764713,0.007302879,1.521623254,0.15068686,0.376933068,0.180136755,0.029805742,0.073609687,0.08588405,0.203225985,0.077684298,0.011682235,0.031439874,27.89168167,28.04937744,28.10228539,28.42320633,27.39735222,21.1591301,21.61830139,21.89412689,21.9697628,21.27252579,14.47534752,15.22915268,15.72887707,15.55340004,15.20755196,0,18.87384605,19.06048584,19.17563629,19.36493111,19.03850746,3.558101892,3.63392663,3.502068996,3.651229858,3.553168535,135.365799,123.3651047,132.1363678,125.9377899,135.2667999,1410.696533,1360.676514,1342.245361,1382.040527,1410.210327,22.41361809,24.84870148,26.70631409,27.10601425,24.52951241,22.44770241,21.25329018,21.20318222,21.18912888,21.59238815,21.0810051,21.35386276,123.1826172,76.60708618,39.54984283,40.92428589,87.60630035,77.04758453,230.5917664,269.6012878,312.3309937,359.1712341,409.7477112,10.8706131,12.70960999,14.72398472,16.93213844,19.31642723,7.278702259,7.558276653,7.709915638,8.033841133,7.647389889
ET201900000169,ETGE81FL,ET,2019,169,ET2019DHS,300.6483765,227.1795349,305.5234985,228.2388306,251.1176605,39.04367828,34.89677048,39.57184219,35.68137741,39.2276535,29.92102242,30.14663315,30.56309128,30.45906258,30.20013809,13.19283867,12.59869862,12.19123268,12.67408848,11.99570274,2,1038.655273,0.391095817,0.356165797,0.376141518,0.376100719,0.400892437,0,0,0,0,0,15.29975796,9,0,0.033399127,0.011130831,0.187320158,0.30319038,0.205118656,23.99962997,24.43711662,24.72496605,24.78274345,24.50074005,1.379920244,7.082453728,2.42506671,0.007978705,1.525531411,0.133218691,0.125014737,0.082606636,0.031572782,0.07707753,0.021310868,0.052697334,0.033331148,0.012405699,0.032817539,27.48485374,27.65412331,27.73168564,28.02552032,26.99422836,20.86410522,21.33554649,21.61935806,21.66953278,20.96523476,14.29201412,15.05542564,15.540452,15.3514328,14.99852467,0,18.07823944,18.72760391,18.88684082,19.10642242,18.80134392,3.525694609,3.60117197,3.492230892,3.61801219,3.527126789,137.6560822,125.6692734,138.1940155,129.0956573,138.3609009,1579.126343,1491.916382,1430.10376,1470.667603,1514.787598,21.93719482,23.28858566,25.69925308,26.2632103,23.89645386,21.95181465,20.65105247,20.64950371,20.76830101,21.16625404,20.74307442,21.04257202,120.125,56.65467072,48.30688858,53.21777344,45.00750351,47.4573822,230.5917816,269.6012878,312.3310242,359.1712341,409.7477112,10.87061405,12.70960999,14.72398567,16.93213844,19.31642723,7.318736553,7.651853085,7.906466961,8.304709435,7.764010429
ET201900000170,ETGE81FL,ET,2019,170,ET2019DHS,837.7398071,1146.448975,1228.495117,1317.373169,1356.489746,29.34515572,25.26773834,31.02316666,26.66124725,27.55669022,30.17011261,32.0051384,30.94750023,29.92642403,30.92295647,13.5764761,12.96940136,12.78980064,13.12057304,12.62183189,7,1224.822266,0.422227681,0.371658504,0.392920315,0.401421875,0.402074993,0,0,0,0,0,26.11796379,8,0,0.034234516,0.007356796,0.181168929,0.2919496,0.211570174,22.74893761,23.86286545,23.48591995,22.87401009,23.62588501,5.343286514,15.63077927,1.552445412,0.009252743,0.308850795,0.113509744,0.008273917,0.026764162,0.037449911,0.080090582,0.001208818,0.00320726,0.01054622,0.014943977,0.03400404,30.62686729,30.93832588,31.15481758,31.1508255,30.2029953,23.81293488,24.42434883,24.7392807,24.5701828,23.86206627,17.05039215,17.96892357,18.36501694,18.03025246,17.58116341,0,15.32776165,15.72059059,16.02433968,15.8215971,16.32881546,3.942968845,4.027430534,3.951302052,4.002778053,3.90234375,115.7070313,101.764061,122.5819016,106.7190552,107.535675,1357.430786,1218.703125,1187.266602,1277.559692,1322.560791,22.59267426,23.97261047,24.90656471,24.23388672,22.68584442,21.05708313,20.45442963,20.77715683,20.90446854,21.11120224,19.76664162,21.5214119,55.99804688,207.3755798,240.5341339,252.7794495,256.3465576,253.6338043,312.7963257,365.7124939,423.6751099,487.213562,555.8203125,14.74230862,17.23628426,19.96810341,22.96271515,26.19619942,6.837907791,6.802964211,7.397217751,8.051531792,6.911462307
ET201900000171,ETGE81FL,ET,2019,171,ET2019DHS,2807.985107,2538.282959,2613.800049,3851.791504,4325.59375,33.65755844,36.11729813,33.09270859,30.07826805,36.16159058,29.03719711,28.70715332,26.37944412,29.07732773,27.2049675,14.78589439,14.19991302,13.26575565,14.06080723,13.27261353,7,1906.433594,0.293479919,0.290520132,0.31060797,0.287190795,0.333932221,1.382712603,0.962894917,0.455047727,0.482022554,0.652430534,34.61721039,10,0,0.014141213,0.01031435,0.106645048,0.192535475,0.137673289,20.79886436,20.91203117,19.53046989,21.22906303,20.22904396,108.4376526,70.39603424,24.16338348,0.049851168,17.28854179,0.056969769,0.006802154,0.004575155,0.001568973,0.007452702,0.000399356,0.002638851,0.001772541,0.00062812,0.002924006,24.28723907,24.25486183,24.09401131,24.84288216,23.74032211,16.8671875,17.13112068,17.43927956,17.78915024,17.08463478,9.501345634,10.05494785,10.8282547,10.78207493,10.46770859,0.001601821,12.56053066,13.11690998,12.68149376,13.38079834,13.25312042,3.243663311,3.344661474,3.229340315,3.419878483,3.361718893,109.17379,120.8001328,106.8676224,102.8640213,121.5651016,1037.959961,1174.687866,1340.769775,876.1254883,1317.121704,18.40548897,19.3496933,19.76379776,19.54930878,19.27259827,18.22560501,17.22376633,17.15873528,17.6979332,17.87402916,17.73360443,17.9073391,48.27929688,463.6401672,420.7833252,431.8487854,586.7462158,630.2619629,3152.407227,3678.168213,4252.41748,4880.15332,5555.966797,148.0843353,172.7819672,199.7573242,229.2452087,260.9915466,9.773897171,9.060994148,9.386817932,8.189630508,8.890203476
ET201900000172,ETGE81FL,ET,2019,172,ET2019DHS,7323.923828,11910.60645,13685.5332,14756.90137,16455.59375,28.23784256,32.10534668,33.4600029,30.35834312,32.37019348,24.3735981,23.52965355,23.13253403,23.5676384,22.39336586,16.15182304,15.33519936,14.38858509,15.30599022,14.36011314,2,1850.000977,0.466837883,0.494149864,0.508500695,0.497254342,0.544945419,0.591484368,0.329444438,0.058797739,0.176197916,0.064114586,33.60852432,11,0,0.017609205,0.012866916,0.13334696,0.184722245,0.165036082,18.02763176,18.23361206,17.46899223,18.18222237,17.23614693,36.61721039,82.71929932,12.18407822,0.164134502,44.75543594,0.107284114,0.053897157,0.028477702,0.006081856,0.032467812,0.005915068,0.022251053,0.011309572,0.002365112,0.014052734,26.37842941,26.29279518,26.07183266,26.83068657,25.85095596,18.28116417,18.59987068,18.84592056,19.15286446,18.64453125,10.22660637,10.95759583,11.68324661,11.52469635,11.49084187,0.007270244,11.68166637,12.93756962,11.80545139,12.79680538,12.07892704,3.608810902,3.716232777,3.604774237,3.794965267,3.640668392,101.9050369,119.310936,120.6157532,115.2088547,117.8491364,1118.808472,1193.368896,1369.05603,1367.744385,1498.002808,18.74011612,20.29690361,20.18555069,19.42896461,18.62971115,18.38642693,18.0747261,18.11279488,18.85932922,18.08788109,17.59531784,17.51843834,28.90136719,1854.745972,2715.091553,3157.513672,3124.517822,3348.77124,12035.46777,14042.75293,16235.15918,18631.77148,21211.93555,562.5728149,656.3991699,758.8786011,870.9032593,991.5076294,8.701250076,9.179226875,11.29562092,9.456835747,9.466470718
ET201900000173,ETGE81FL,ET,2019,173,ET2019DHS,3481.488281,3355.67334,7937.729004,4593.328613,5077.526855,29.31616211,27.74991417,37.91677094,29.64658356,33.71772385,31.08871269,29.24745369,29.45946693,30.19283485,28.27474785,16.38090324,15.53201675,14.8675642,15.63943863,14.63388348,NA,1561.768433,0.388460428,0.38585481,0.382064819,0.357095391,0.409194618,0.314237565,0.213106185,0.029116029,0.119827837,0.035205439,40.52472687,11,0.54919976,0.024011103,0.010069239,0.151661903,0.199437693,0.18148838,23.39307404,22.28102493,22.46534729,23.1817894,21.95155716,99.75226593,55.45940781,12.62636471,0.075394846,23.49579239,0.09629409,0.312394589,0.344451934,0.218391418,0.292859703,0.063971668,0.156689629,0.175784871,0.104811214,0.157215819,26.75267601,26.68316078,26.57113838,27.18052673,26.17155647,18.53643036,18.89878464,19.11059189,19.33052635,18.82378578,10.37177372,11.15114307,11.70357323,11.5410881,11.53767395,0.013175675,15.69743729,15.31459427,15.47122669,16.17074013,15.62836456,3.628269672,3.742650509,3.598886013,3.773075819,3.624710798,106.3669434,103.8582306,136.4581299,111.8588104,122.2170029,1403.201904,1590.280029,1829.795532,1727.669922,2045.195679,21.42676353,22.21423149,22.08722305,20.99918747,20.30679703,19.8195591,19.38080978,19.52917862,20.22025108,20.47525597,20.63868523,20.48235893,73.16210938,402.2201538,580.2189941,888.3690796,719.3925781,755.803894,2065.33374,2409.791992,2786.017578,3197.2854,3640.052002,96.57765198,112.6849594,130.2777557,149.5091553,170.213501,8.971199036,8.675829887,11.96327305,9.432220459,10.02379036
ET201900000174,ETGE81FL,ET,2019,174,ET2019DHS,26263.25977,25033.96484,38082.93359,32268.07422,37574.03906,29.58601952,31.49230766,28.9514637,27.22763824,32.140522,30.63999939,29.64431763,28.25194359,29.80101967,28.42219353,15.32848644,14.73023701,13.82640362,14.6170578,13.81914139,7,1795.231445,0.295848548,0.281728119,0.293164641,0.287704647,0.323225409,0.407666385,0.247478291,0.059098668,0.109545715,0.101689816,45.07213974,10,0,0.019682236,0.010384455,0.121614121,0.208639622,0.164219156,22.05467224,21.8156929,21.32723427,22.40767288,21.48147202,104.0759048,150.0822601,48.98926926,0.067078553,6.569425583,0.072322786,0.015708245,0.008901812,0.001555686,0.010482144,0.00089762,0.006145104,0.003455984,0.000603259,0.004135042,26.68839836,26.62754631,26.48938179,27.22482681,26.1241188,18.99496651,19.24107361,19.56265831,19.89146423,19.19736671,11.35991096,11.8973093,12.66297722,12.60776901,12.30497742,0.544207454,13.46934414,13.98707199,14.40252304,15.01432896,14.54075146,3.413107634,3.520124435,3.403414488,3.602748871,3.500839233,100.9802704,110.856842,98.53382111,98.09434509,112.5188065,1187.429688,1312.887451,1447.019287,975.0146484,1341.947876,19.25761223,20.1511898,20.51678848,20.28510284,19.88651466,19.01724434,17.99287605,17.91109657,18.33940506,18.52350807,18.49197197,18.56362534,9.169921875,2941.234619,3472.02002,4330.418945,4086.951416,4556.746582,19299.20898,22517.94922,26033.5332,29876.56641,34013.93359,906.484314,1057.668579,1222.795654,1403.302979,1597.635254,8.400309563,8.344859123,8.646933556,7.728797436,8.285411835
ET201900000175,ETGE81FL,ET,2019,175,ET2019DHS,2690.195313,2011.244629,4323.573242,3354.688477,3949.619141,26.10128021,28.73153305,26.32203293,22.72242928,28.76901436,33.33227158,33.25336838,31.49271965,35.15327454,30.56281471,15.06846046,14.44474792,13.44856834,14.35186672,13.55390644,7,1892.59375,0.236310989,0.216121584,0.228934541,0.19145295,0.263908774,0.728294253,0.421848953,0.17221643,0.216045991,0.262479752,32.70311737,9,0,0.014957322,0.010493265,0.102864757,0.176961169,0.128669441,23.72415924,23.70871544,23.03037071,25.18834496,22.72534752,76.8223877,65.22905731,18.14154434,0.079677515,13.28595638,0.031342875,0.001911193,0.001582606,0.003495127,0.005784001,9.65E-05,0.000734932,0.00061846,0.001614031,0.002381727,25.8835659,25.82262802,25.63553238,26.48217583,25.36549568,18.32103729,18.57617188,18.88175774,19.27656174,18.56024361,10.81510448,11.37787914,12.18696499,12.1303091,11.81158829,0,14.11604786,14.1640625,14.56802082,15.22341442,14.88787937,3.451953173,3.554065466,3.441232681,3.637760401,3.564699173,90.1003952,102.1137466,90.58023834,82.65875244,102.5528793,792.9812622,916.0323486,1021.81665,618.098999,1036.436646,17.68953323,18.53103828,19.15603065,19.86322975,19.47282791,18.71904945,17.90903282,17.53569984,17.73767853,17.88262558,17.63088989,17.07530594,38.28320313,375.3134766,354.9360962,632.5102539,546.2445068,614.5418091,2984.989746,3485.22583,4032.138916,4630.57373,5275.506836,140.1609192,163.6496277,189.3300629,217.4297028,247.7126923,10.12610912,8.711109161,9.007969856,7.556219578,8.379167557
ET201900000176,ETGE81FL,ET,2019,176,ET2019DHS,3781.276367,2996.501709,3775.829346,4971.003906,5569.136719,32.65972137,34.39703369,31.83254242,29.17424393,34.77138901,24.19825745,24.03725815,21.63545227,24.00902748,22.08872223,14.99908924,14.36653709,13.44392395,14.26067734,13.44982719,7,2380.335938,0.367523283,0.354800165,0.380945832,0.36880973,0.392513484,1.113823771,0.751371503,0.326471329,0.377547711,0.474557281,38.97969055,10,0,0.01039746,0.00676583,0.081897832,0.147669241,0.106490187,16.6266098,16.64633751,15.26697922,16.88125038,15.48139381,153.0722046,64.48419952,10.71655941,0.113686852,17.21721077,0,0,0,0,0,0,0,0,0,0,24.91271782,24.84505272,24.69262123,25.44652748,24.34796143,17.38710976,17.63663292,17.94822121,18.29453087,17.60121536,9.913628578,10.47851563,11.24869823,11.1858511,10.89813423,0,9.054962158,9.25541687,8.898507118,9.753472328,8.874065399,3.308767319,3.407769203,3.299479246,3.487760544,3.413585186,108.0634155,117.2171478,105.0308151,101.7527771,118.6950989,1127.872559,1279.415405,1366.019409,956.7286377,1373.299683,16.47588348,16.97513199,17.79135704,17.49784088,16.96736145,15.89750195,15.47407913,14.95468426,15.36394215,15.647089,15.94063187,15.76659107,35.00097656,471.0632935,458.5770569,513.6526489,695.3566895,743.8442383,3739.656494,4363.359375,5044.583496,5789.257324,6590.96582,175.5601196,204.8401794,236.8206024,271.7796936,309.4163208,9.780685425,8.926861763,9.313194275,8.205750465,8.834136009
ET201900000177,ETGE81FL,ET,2019,177,ET2019DHS,10489.11523,11907.78223,12923.05371,14880.80469,16421.71094,31.99191284,32.75058365,31.0327549,29.02355576,33.82107162,23.62337112,23.51874924,21.46763802,25.5832634,22.78552246,15.47647572,14.79136372,13.90386295,14.72326374,13.87413216,7,2642.504883,0.36102879,0.355897546,0.384578645,0.350652605,0.400335699,0.639722228,0.397226542,0.096453995,0.178780377,0.163515627,36,11,0,0.01303152,0.004211623,0.086770102,0.142854691,0.109994225,15.39359856,16.06753349,15.2589407,17.19406128,15.58536339,176.1287079,92.48173523,17.36262131,0.034549478,52.77143097,0,0,0,0,0,0,0,0,0,0,25.96506119,25.85980988,25.71736145,26.47734451,25.37803841,18.19987106,18.43619919,18.74036598,19.09205818,18.41206551,10.48858547,11.06844616,11.8134985,11.75407982,11.50390625,0,7.163825512,8.616319656,9.050243378,8.804861069,8.385205269,3.402821302,3.502951384,3.396050453,3.587413311,3.484288216,108.8627625,114.7237015,105.3888016,104.1194916,117.8423615,1126.102051,1194.416382,1275.392334,936.7715454,1301.26062,16.29812813,17.03706551,17.74447632,17.20847511,16.8915863,15.98668194,15.33628941,14.65416718,15.01254177,15.50705719,15.94079685,15.76286507,4.064453125,1615.683594,1894.686768,1911.328125,2183.368896,2306.098145,5441.496582,6349.033691,7340.268555,8423.828125,9590.376953,255.2227325,297.7889709,344.2809143,395.1031494,449.8178406,9.164908409,8.689947128,9.180664063,8.291892052,8.756567001
