DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
KM201200000133,KMGE61FL,KM,2012.0,133.0,KM2012DHS,42825.921875,48443.8203125,54738.1796875,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.006565342210743525,0.006565342210743525,0.007798380231204098,28.0536376953125,27.948666381835938,27.62066650390625,28.333001708984376,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,2989.6,3006.8,3055.0,3222.0,3678.8,3698.4,3708.6,0.0,0.0,0.0,0.0,33.860759493670884,751.794921875,8.0,0.0,0.49833972059250065,0.45815859423240296,0.40964914417076786,24.03327331542969,24.353167724609374,24.359832763671875,24.715667724609375,10.48039504716981,203.95833333333334,24.92702959168632,0.0,2.356668532269556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.0003217472049411825,21.0989990234375,21.09833221435547,20.012908935546875,20.757666015625,21.0989990234375,21.09833221435547,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,3920.5158,188887.0186,2854.182128,2109.75,2216.5,2022.5,1747.25,1452.0,1868.75,1915.25,7.841229555418166,0.0,0.0,0.0,24.53152084350586,21.493478775024414,24.60108757019043,25.001087188720703,24.76956558227539,21.5228271484375,22.422826766967773,24.928260803222656,23.56195640563965,24.47282600402832,23.30760955810547,22.182607650756836,803.4723926380368,66.52201257861635,36.6077084113024,40.1329703873503,44.46365082335329,48.84908893151198,37390.4453125,42310.4296875,47860.6953125,54079.29296875,273.8229951054217,309.85372740963857,350.50023531626505,396.04118034638554,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000134,KMGE61FL,KM,2012.0,134.0,KM2012DHS,74603.1015625,84389.515625,95354.3515625,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.003965931723874257,0.003965931723874257,0.004789380184617866,25.02090835571289,24.785415649414062,24.765417098999023,25.546249389648438,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,3012.25,2990.75,3040.5,3288.875,3832.0,3827.125,3841.125,0.0,0.0,0.0,0.0,31.305263157894736,751.794921875,8.0,0.0,0.4954275427042095,0.45323987378533825,0.4058469097061535,20.948522567749023,21.150104522705078,21.32552146911621,21.72281265258789,11.72524137023493,130.71617353723406,14.52149995844415,0.0,1.4396007348459663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.002767007101461368,17.885623931884766,17.899375915527344,16.876136779785156,17.51479148864746,17.885623931884766,17.899375915527344,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,6384.706456,197809.8333,5222.065741,2219.285714285714,2466.0,2105.285714285714,1822.2857142857142,1513.2857142857142,2001.142857142857,2087.5714285714284,11.895255380306605,0.0,0.0,0.0,22.310989379882812,19.188975016276043,21.778213500976562,22.293436686197918,22.048116048177082,19.100128173828125,20.10864512125651,22.455530802408855,21.35546620686849,21.626719156901043,20.29798126220703,19.442942301432293,941.6573426573426,140.45744680851064,37.27934385738832,40.86928828393471,45.27942104274055,49.745315184707906,65933.484375,74609.28125,84396.5,95362.234375,273.82298875432525,309.85375216262975,350.5002432958477,396.04117106401384,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000135,KMGE61FL,KM,2012.0,135.0,KM2012DHS,29763.287109375,33667.6328125,38042.109375,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.007818428454575714,0.007818428454575714,0.009361070615273935,28.55908966064453,28.53583335876465,28.149166107177734,28.795000076293945,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,2838.0,2851.25,2896.0,3113.25,3590.25,3594.5,3599.75,0.0,0.0,0.0,0.0,34.583333333333336,751.794921875,8.0,0.0,0.5015706871380241,0.4623901391529087,0.4132825965325133,24.467727661132812,24.834375381469727,24.81708335876465,25.14437484741211,7.0940019087357955,171.59019886363637,0.8709698070179333,0.0,0.06920221068642356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.0004662902257354934,21.485000610351562,21.493749618530273,20.37636375427246,21.132915496826172,21.485000610351562,21.493749618530273,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,1181.511437,185218.3534,700.8566992,2089.6666666666665,2140.6666666666665,2020.0,1729.6666666666667,1440.6666666666667,1843.0,1871.3333333333333,6.357134137834821,0.0,0.0,0.0,24.53152084350586,21.493478775024414,24.60108757019043,25.001087188720703,24.76956558227539,21.5228271484375,22.422826766967773,24.928260803222656,23.56195640563965,24.47282600402832,23.30760955810547,22.182607650756836,792.2155172413793,51.03636363636364,37.02062669836957,40.58565302309783,44.96517917798913,49.400084918478264,26532.8125,30024.10546875,33962.65625,38375.46875,273.82302330280174,309.8537176724138,350.50026939655174,396.0411503232759,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000136,KMGE61FL,KM,2012.0,136.0,KM2012DHS,1536.2069091796875,1737.726318359375,1963.51123046875,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.029263362288475037,0.029263362288475037,0.028031550347805023,28.799091339111328,28.296667098999023,28.008333206176758,28.844999313354492,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,3837.0,3901.0,3883.0,4078.0,4594.0,4557.0,4510.0,0.0,0.0,0.0,0.0,34.0,751.794921875,8,0.0,0.5033522993953139,0.4643676677073208,0.41523626072698117,24.73090934753418,24.790000915527344,24.895000457763672,25.270000457763672,5.559264373779297,597.049560546875,1.652470588684082,0.0,0.2617528200149536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.006542193167137377,21.781665802001953,21.69499969482422,20.66272735595703,21.28333282470703,21.781665802001953,21.69499969482422,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,1002.179717,187447.4121,164.395102,2110.0,2148.0,2049.0,1768.0,1420.0,1826.0,1845.0,8.640657424926758,1.0,1.0,1.0,24.53152084350586,21.493478775024414,24.60108757019043,25.001087188720703,24.76956558227539,21.5228271484375,22.422826766967773,24.928260803222656,23.56195640563965,24.47282600402832,23.30760955810547,22.182607650756836,782.4285714285714,53.8,37.815342494419646,41.456896100725444,45.93043736049107,50.460545131138396,1588.1697998046875,1797.1474609375,2032.896728515625,2297.033447265625,273.82303292410717,309.85372488839283,350.500244140625,396.0411900111607,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000137,KMGE61FL,KM,2012.0,137.0,KM2012DHS,2058.083984375,2328.06298828125,2630.55126953125,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.029774703085422516,0.029774703085422516,0.02851986140012741,28.799091339111328,28.296667098999023,28.008333206176758,28.844999313354492,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1,3837,3901,3883,4078,4594,4557,4510,0.0,0.0,0.0,0.0,34.0,751.794921875,8,0.0,0.5033522993953139,0.4643676677073208,0.41523626072698117,24.73090934753418,24.790000915527344,24.895000457763672,25.270000457763672,6.974949428013393,473.021728515625,1.3900572913033622,0.0,0.2108397994722639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.0059970104032092625,21.781665802001953,21.69499969482422,20.66272735595703,21.28333282470703,21.781665802001953,21.69499969482422,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,1005.323004,186842.9514,130.3714488,2110.0,2148.0,2049.0,1768.0,1420.0,1826.0,1845.0,7.8302357991536455,1.0,1.0,1.0,24.53152084350586,21.493478775024414,24.60108757019043,25.001087188720703,24.76956558227539,21.5228271484375,22.422826766967773,24.928260803222656,23.56195640563965,24.47282600402832,23.30760955810547,22.182607650756836,778.7777777777778,48.857142857142854,37.814845493861604,41.45635550362723,45.929835728236604,50.459886823381694,2049.34375,2319.00439453125,2623.21044921875,2964.047607421875,273.8230251736111,309.8537326388889,350.500244140625,396.0411783854167,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000138,KMGE61FL,KM,2012.0,138.0,KM2012DHS,42176.2734375,47708.953125,53907.8359375,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.00661176078173579,0.00661176078173579,0.00795298449847163,28.0536376953125,27.948666381835938,27.62066650390625,28.333001708984376,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,2989.6,3006.8,3055.0,3222.0,3678.8,3698.4,3708.6,0.0,0.0,0.0,0.0,33.92356687898089,751.794921875,8.0,0.0,0.4983397205925007,0.45815859423240296,0.40964914417076786,24.03327331542969,24.353167724609374,24.359834289550783,24.715666198730467,7.35227937151672,204.7401224124204,0.9394317432573647,0.0,0.07761776067648724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.0003281039126375888,21.0989990234375,21.098333740234374,20.012908935546875,20.757666015625,21.0989990234375,21.098333740234374,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,3172.023875,188511.5458,2099.179882,2109.75,2216.5,2022.5,1747.25,1452.0,1868.75,1915.25,7.9268948122751794,0.0,0.0,0.0,24.53152084350586,21.493478775024414,24.60108757019043,25.001087188720703,24.76956558227539,21.5228271484375,22.422826766967773,24.928260803222656,23.56195640563965,24.47282600402832,23.30760955810547,22.182607650756836,805.7654320987655,67.19745222929936,36.6894832658179,40.22262008101852,44.56297622492284,48.95820372781636,37277.65625,42182.796875,47716.3203125,53916.16015625,273.82301136363634,309.853740530303,350.50023674242425,396.0411695075758,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000139,KMGE61FL,KM,2012.0,139.0,KM2012DHS,35136.0078125,39745.1484375,44909.28125,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.0074862467140710655,0.0074862467140710655,0.008989062629827932,28.55908966064453,28.53583335876465,28.149168014526367,28.795000076293945,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,2838.0,2851.25,2896.0,3113.25,3590.25,3594.5,3599.75,0.0,0.0,0.0,0.0,33.56923076923077,751.794921875,8.0,0.0,0.4995550057865394,0.4600959915529733,0.41130474509338055,24.467729568481445,24.834375381469727,24.81708335876465,25.144376754760742,7.472843054569129,232.11477568655303,1.0154633955522017,0.0,0.0708495197874127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.0003932465838170008,21.485000610351562,21.493749618530273,20.37636375427246,21.132917404174805,21.485000610351562,21.493749618530273,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,2970.031506,187331.3894,2141.046033,2109.75,2216.5,2022.5,1747.25,1452.0,1868.75,1915.25,6.855313005118535,0.0,0.0,0.0,24.53152084350586,21.493478775024414,24.60108757019043,25.001087188720703,24.76956558227539,21.5228271484375,22.422826766967773,24.928260803222656,23.56195640563965,24.47282600402832,23.30760955810547,22.182607650756836,793.8296296296296,52.833333333333336,36.475802951388886,39.988368055555554,44.303443287037034,48.67307581018518,31050.12109375,35135.8203125,39744.921875,44909.02734375,273.82300158514494,309.85371376811594,350.5002547554348,396.0411571557971,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000140,KMGE61FL,KM,2012.0,140.0,KM2012DHS,34193.8515625,38679.3984375,43705.0546875,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.007464684358164042,0.007464684358164042,0.0089558463136689,28.55908966064453,28.53583335876465,28.149168014526367,28.795000076293945,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,2838.0,2851.25,2896.0,3113.25,3590.25,3594.5,3599.75,0.0,0.0,0.0,0.0,33.64,751.794921875,8.0,0.0,0.5015706871380241,0.4623901391529087,0.41328259653251326,24.467729568481445,24.834375381469727,24.81708335876465,25.144376754760742,7.476112185500738,229.52937376968504,1.0199510469211368,0.0,0.07145948485126645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.00040054243880432923,21.485000610351562,21.493749618530273,20.37636375427246,21.132917404174805,21.485000610351562,21.493749618530273,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,2588.528657,186825.9933,1692.966962,2109.75,2216.5,2022.5,1747.25,1452.0,1868.75,1915.25,6.758775983537946,0.0,0.0,0.0,24.53152084350586,21.493478775024414,24.60108757019043,25.001087188720703,24.76956558227539,21.5228271484375,22.422826766967773,24.928260803222656,23.56195640563965,24.47282600402832,23.30760955810547,22.182607650756836,793.6615384615385,51.503937007874015,36.78096577658582,40.322914237406714,44.67409048507463,49.08028218283582,29986.90234375,33932.69921875,38383.9765625,43371.2578125,273.8230145676692,309.8537065319549,350.50026433270676,396.04117716165416,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000141,KMGE61FL,KM,2012.0,141.0,KM2012DHS,52910.57421875,59851.375,67627.9375,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.0058159977197647095,0.0058159977197647095,0.00711870619228908,27.60424296061198,27.43500010172526,27.164998372395832,28.00694529215495,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,3054.1666666666665,3067.3333333333335,3094.6666666666665,3292.5,3718.5,3709.6666666666665,3722.5,0.0,0.0,0.0,0.0,33.90862944162436,751.794921875,8.0,0.0,0.4977870434440604,0.45644702941899573,0.40834230147100437,23.59894053141276,23.898610432942707,23.90472157796224,24.25194549560547,8.168372277768782,179.39212273316062,0.895645695029145,0.0,0.10249594456173595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.0018092516178843116,20.644444783528645,20.496944427490234,19.59363555908203,20.362223307291668,20.644444783528645,20.496944427490234,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,2075.961602,191018.8016,558.398147,2142.4,2278.6,2048.6,1771.0,1462.4,1907.6,1954.4,9.425893610174006,0.0,0.0,0.0,24.53152084350586,21.493478775024414,24.60108757019043,25.001087188720703,24.76956558227539,21.5228271484375,22.422826766967773,24.928260803222656,23.56195640563965,24.47282600402832,23.30760955810547,22.182607650756836,837.2673267326733,102.53367875647669,37.1437198414522,40.72059780943628,45.11468864889706,49.564338235294116,46532.91015625,52655.89453125,59563.28125,67302.40625,273.82303155637254,309.85372625612746,350.50022977941177,396.04120710784315,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000142,KMGE61FL,KM,2012.0,142.0,KM2012DHS,36568.55859375,41365.61328125,46740.3046875,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.007910323639710745,0.007910323639710745,0.009409213066101074,28.056182861328125,28.099334716796875,27.76600036621094,28.423001098632813,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,2529.2,2513.2,2570.8,2905.4,3519.2,3546.2,3557.2,0.0,0.0,0.0,0.0,33.58518518518518,751.794921875,8.0,0.0,0.4995550057865394,0.4600959915529733,0.41130474509338055,24.021272277832033,24.408999633789062,24.45150146484375,24.771499633789062,11.144679857336957,225.59734488224638,28.63935829936594,0.0,2.6979894223420517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.000370312820781361,21.13699951171875,21.11999969482422,19.986363220214844,20.718666076660156,21.13699951171875,21.11999969482422,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,2800.902007,188877.6846,2734.97461,2109.75,2216.5,2022.5,1747.25,1452.0,1868.75,1915.25,7.078584529151601,0.0,0.0,0.0,24.367982864379883,21.28896141052246,24.358322143554688,24.75165557861328,24.563671112060547,21.379192352294922,22.31696891784668,24.680797576904297,23.443199157714844,24.09307861328125,22.92047119140625,21.84241485595703,794.6357142857142,54.52173913043478,36.42330616918103,39.93081223060345,44.23968211206896,48.6030239762931,32085.45703125,36307.38671875,41070.1796875,46406.4765625,273.8230168269231,309.85372049825173,350.5002458479021,396.0411931818182,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000143,KMGE61FL,KM,2012.0,143.0,KM2012DHS,55817.8671875,63140.0390625,71343.90625,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.004834156997954648,0.004834156997954648,0.005810387226758082,26.409090677897137,26.138890584309895,26.000834147135418,26.851666768391926,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,3487.1666666666665,3495.1666666666665,3527.1666666666665,3662.6666666666665,4096.833333333333,4099.666666666667,4117.833333333333,0.0,0.0,0.0,0.0,33.421052631578945,751.794921875,8.0,0.0,0.49638315264557353,0.45445264512848876,0.4066360142677905,22.488484700520832,22.7393061319987,22.807777404785156,23.199025472005207,8.759065515854779,151.9773858762255,0.8538874457864201,0.0,0.12272586074529909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.0027361352134633947,19.614721934000652,19.54638926188151,18.56787872314453,19.3397216796875,19.614721934000652,19.54638926188151,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,2369.133295,192429.1627,398.4937083,2167.2,2379.0,2047.0,1778.4,1477.2,1956.8,2019.2,10.460131056765293,0.0,0.0,0.0,24.53152084350586,21.493478775024414,24.60108757019043,25.001087188720703,24.76956558227539,21.5228271484375,22.422826766967773,24.928260803222656,23.56195640563965,24.47282600402832,23.30760955810547,22.182607650756836,862.9953488372093,120.38725490196079,37.28892426512557,40.87978916952055,45.29105575770548,49.75809788812786,49332.8125,55824.21484375,63147.22265625,71352.015625,273.82300145348836,309.85370639534887,350.5002180232558,396.0411700581395,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000144,KMGE61FL,KM,2012.0,144.0,KM2012DHS,76906.953125,86995.59375,98299.0390625,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.001316931375787278,0.001316931375787278,0.00195777120669026,23.925453186035156,23.706666946411133,23.710834503173828,24.79259490966797,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,3532.375,3463.75,3427.125,3440.25,3809.75,3819.0,3818.125,0.0,0.0,0.0,0.0,31.564912280701755,751.794921875,8.0,0.0,0.49753561554546233,0.4523879158043983,0.4055093871779983,19.37181854248047,19.55177116394043,19.68083381652832,20.283172607421875,11.59690824468085,82.65760749113475,1.0651735346368019,0.0,0.2110494518956394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.004704171004238679,15.650833129882812,15.773749351501465,14.818181991577148,15.396875381469727,15.650833129882812,15.773749351501465,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,5597.014959,200225.8762,4431.559671,2258.5714285714284,2578.714285714286,2158.1428571428573,1906.857142857143,1558.4285714285713,2064.714285714286,2145.5714285714284,13.44061907599954,0.0,0.0,0.0,19.024499893188477,15.991499900817871,17.64350128173828,18.31800079345703,17.97100067138672,15.714499473571777,16.739500045776367,18.874500274658203,18.10649871826172,17.646499633789062,16.064001083374023,15.651500701904297,1031.3299319727892,155.95744680851064,37.82321219069966,41.46553034343003,45.93999973336177,50.471049754692835,67746.65625,76661.03125,86717.390625,97984.6875,273.8230229591837,309.8537414965986,350.50023915816325,396.0411617772109,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
KM201200000145,KMGE61FL,KM,2012.0,145.0,KM2012DHS,57851.23828125,65440.1484375,73942.8671875,142.44166564941406,117.53333282470703,147.51666259765625,153.28334045410156,38.06904220581055,32.27459716796875,39.33777618408203,39.38758087158203,0.0018977038152925261,0.0018977038152925261,0.0026788891671778083,24.45757548014323,24.19499969482422,24.216389973958332,25.41429392496745,8.02500057220459,7.741666793823242,7.716667175292969,8.375,1.0,3271.3333333333335,3194.8333333333335,3159.5,3171.6666666666665,3535.8333333333335,3527.1666666666665,3505.8333333333335,0.0,0.0,0.0,0.0,32.68571428571428,751.794921875,8.0,0.0,0.4975955589503778,0.4523998484223892,0.40542796922343427,19.804545084635418,19.980833689371746,20.11986033121745,20.722562154134113,10.12379588895631,86.02728686286407,1.033923102814017,0.0,0.20069642668788873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.258333206176758,28.54166603088379,28.600000381469727,28.96666717529297,24.21666717529297,24.649999618530273,24.71666717529297,24.766666412353516,20.233333587646484,20.80000114440918,20.883333206176758,20.59166717529297,0.00416636302174511,16.023333231608074,16.030832926432293,15.151514689127604,15.766667683919271,16.023333231608074,16.030832926432293,3.741666793823242,3.641666889190674,3.75,3.8916666507720947,2279.634228,197536.6016,1335.376783,2240.8333333333335,2514.6666666666665,2124.5,1890.8333333333333,1539.0,2044.5,2110.5,13.217132411858975,0.0,0.0,0.0,18.19700050354004,14.98900032043457,16.618000030517578,17.37700080871582,17.017000198364258,14.541999816894531,15.692000389099121,18.0049991607666,17.18000030517578,16.694000244140625,15.053000450134277,14.644000053405762,1013.0863636363637,153.373786407767,37.82186168323864,41.464049183238636,45.938361150568184,50.46924715909091,50676.28125,57344.4609375,64866.890625,73295.125,273.82301136363634,309.8537642045454,350.5002485795454,396.0411931818182,10.15583324432373,7.75166654586792,9.210000038146973,8.946666717529297
